,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name
3262,2oBjzHKriFOdbLWJqy44cm,0.403,0.684,10,-12.333,0,0.0422,3.16e-05,0.0982,0.0732,0.118,100.289,audio_features,2oBjzHKriFOdbLWJqy44cm,spotify:track:2oBjzHKriFOdbLWJqy44cm,https://api.spotify.com/v1/tracks/2oBjzHKriFOdbLWJqy44cm,https://api.spotify.com/v1/audio-analysis/2oBjzHKriFOdbLWJqy44cm,269333,4,Excess - Trance Remix
3263,576Fr28QkmpDcqUmSm5hB5,0.534,0.627,2,-13.491,1,0.0285,0.000313,0.0166,0.0533,0.797,99.895,audio_features,576Fr28QkmpDcqUmSm5hB5,spotify:track:576Fr28QkmpDcqUmSm5hB5,https://api.spotify.com/v1/tracks/576Fr28QkmpDcqUmSm5hB5,https://api.spotify.com/v1/audio-analysis/576Fr28QkmpDcqUmSm5hB5,290093,4,Seabird Seamoan
3264,22kkPPORLlQSIeOY0xAC28,0.579,0.898,11,-8.172,0,0.191,0.183,8.44e-06,0.0911,0.825,172.834,audio_features,22kkPPORLlQSIeOY0xAC28,spotify:track:22kkPPORLlQSIeOY0xAC28,https://api.spotify.com/v1/tracks/22kkPPORLlQSIeOY0xAC28,https://api.spotify.com/v1/audio-analysis/22kkPPORLlQSIeOY0xAC28,73507,4,Dicks Are for My Friends
3265,0i2uWFb62rVXZOwrZBAxDf,0.453,0.964,2,-11.411,1,0.124,0.00111,0.24,0.0809,0.0998,153.555,audio_features,0i2uWFb62rVXZOwrZBAxDf,spotify:track:0i2uWFb62rVXZOwrZBAxDf,https://api.spotify.com/v1/tracks/0i2uWFb62rVXZOwrZBAxDf,https://api.spotify.com/v1/audio-analysis/0i2uWFb62rVXZOwrZBAxDf,408893,4,"Burning Inside - 12"" Remix"
3266,6n4VKDK4zXHzMUJfImBzSR,0.5,0.914,6,-9.108,1,0.046,0.02,0.877,0.282,0.572,99.018,audio_features,6n4VKDK4zXHzMUJfImBzSR,spotify:track:6n4VKDK4zXHzMUJfImBzSR,https://api.spotify.com/v1/tracks/6n4VKDK4zXHzMUJfImBzSR,https://api.spotify.com/v1/audio-analysis/6n4VKDK4zXHzMUJfImBzSR,230600,4,Cinnamon Girl - Depressed Mode Mix
3267,6MYw9O70QuSjOp0ObxEImL,0.463,0.915,10,-5.733,0,0.0697,0.000674,0.163,0.145,0.615,97.332,audio_features,6MYw9O70QuSjOp0ObxEImL,spotify:track:6MYw9O70QuSjOp0ObxEImL,https://api.spotify.com/v1/tracks/6MYw9O70QuSjOp0ObxEImL,https://api.spotify.com/v1/audio-analysis/6MYw9O70QuSjOp0ObxEImL,198560,4,Stitches
3268,7k25uVmrxGFS4ZDl4Kyu1o,0.271,0.909,7,-11.834,1,0.234,0.0293,0.00746,0.275,0.0691,167.976,audio_features,7k25uVmrxGFS4ZDl4Kyu1o,spotify:track:7k25uVmrxGFS4ZDl4Kyu1o,https://api.spotify.com/v1/tracks/7k25uVmrxGFS4ZDl4Kyu1o,https://api.spotify.com/v1/audio-analysis/7k25uVmrxGFS4ZDl4Kyu1o,314933,4,Mystic Sheep Drink Electric Tea
3269,2Brq3prDJG8jM2evixanP6,0.553,0.978,6,-4.205,1,0.0626,8.55e-05,0.0137,0.218,0.34,98.966,audio_features,2Brq3prDJG8jM2evixanP6,spotify:track:2Brq3prDJG8jM2evixanP6,https://api.spotify.com/v1/tracks/2Brq3prDJG8jM2evixanP6,https://api.spotify.com/v1/audio-analysis/2Brq3prDJG8jM2evixanP6,180907,4,Suffocate
3270,44GWCGvcfnzf8SQcOgYAEd,0.201,0.962,1,-5.222,1,0.141,3.33e-05,0.655,0.24,0.276,97.396,audio_features,44GWCGvcfnzf8SQcOgYAEd,spotify:track:44GWCGvcfnzf8SQcOgYAEd,https://api.spotify.com/v1/tracks/44GWCGvcfnzf8SQcOgYAEd,https://api.spotify.com/v1/audio-analysis/44GWCGvcfnzf8SQcOgYAEd,199373,4,The Height of Callousness - Force Fed Integrity Mix
3271,6Ndd2oRNpQRbL84t8qT6U3,0.748,0.75,9,-9.019,1,0.0398,0.0033,0.771,0.0737,0.964,112.936,audio_features,6Ndd2oRNpQRbL84t8qT6U3,spotify:track:6Ndd2oRNpQRbL84t8qT6U3,https://api.spotify.com/v1/tracks/6Ndd2oRNpQRbL84t8qT6U3,https://api.spotify.com/v1/audio-analysis/6Ndd2oRNpQRbL84t8qT6U3,240160,4,Golgotha Tenement Blues
3272,6rVJYeX38lI2Wj4ShwNtXV,0.615,0.964,2,-9.009,1,0.0469,0.000149,0.795,0.718,0.479,121.763,audio_features,6rVJYeX38lI2Wj4ShwNtXV,spotify:track:6rVJYeX38lI2Wj4ShwNtXV,https://api.spotify.com/v1/tracks/6rVJYeX38lI2Wj4ShwNtXV,https://api.spotify.com/v1/audio-analysis/6rVJYeX38lI2Wj4ShwNtXV,344173,4,Mutilate
3273,5PC1DWLPqvHQJFRZPs2Dol,0.818,0.527,6,-8.012,0,0.18,0.0171,0,0.308,0.67,117.595,audio_features,5PC1DWLPqvHQJFRZPs2Dol,spotify:track:5PC1DWLPqvHQJFRZPs2Dol,https://api.spotify.com/v1/tracks/5PC1DWLPqvHQJFRZPs2Dol,https://api.spotify.com/v1/audio-analysis/5PC1DWLPqvHQJFRZPs2Dol,383467,4,OV Power
3274,0qPZtxfR26Ju9o71dvRIpD,0.634,0.887,1,-10.694,1,0.0418,0.00137,0.00326,0.0583,0.582,121.684,audio_features,0qPZtxfR26Ju9o71dvRIpD,spotify:track:0qPZtxfR26Ju9o71dvRIpD,https://api.spotify.com/v1/tracks/0qPZtxfR26Ju9o71dvRIpD,https://api.spotify.com/v1/audio-analysis/0qPZtxfR26Ju9o71dvRIpD,330867,4,The Bog
3275,7icWk8whcRIWHrVZ1BxCFx,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000301,0.204,0.194,143.79,audio_features,7icWk8whcRIWHrVZ1BxCFx,spotify:track:7icWk8whcRIWHrVZ1BxCFx,https://api.spotify.com/v1/tracks/7icWk8whcRIWHrVZ1BxCFx,https://api.spotify.com/v1/audio-analysis/7icWk8whcRIWHrVZ1BxCFx,252613,4,Duality
3276,6oAMqFxePS3HDeKSV7dMmP,0.529,0.948,7,-4.928,1,0.0795,0.000319,0.0001,0.2,0.241,129.98,audio_features,6oAMqFxePS3HDeKSV7dMmP,spotify:track:6oAMqFxePS3HDeKSV7dMmP,https://api.spotify.com/v1/tracks/6oAMqFxePS3HDeKSV7dMmP,https://api.spotify.com/v1/audio-analysis/6oAMqFxePS3HDeKSV7dMmP,374453,4,Nightmare
3277,7IpF79Z9P3wefQZzMuv1HK,0.575,0.881,9,-13.012,1,0.0356,0.000113,2.59e-05,0.147,0.692,132.128,audio_features,7IpF79Z9P3wefQZzMuv1HK,spotify:track:7IpF79Z9P3wefQZzMuv1HK,https://api.spotify.com/v1/tracks/7IpF79Z9P3wefQZzMuv1HK,https://api.spotify.com/v1/audio-analysis/7IpF79Z9P3wefQZzMuv1HK,223867,4,Kings of Metal
3278,19Sz4YTwVfcK0eFkrXc4ez,0.281,0.949,4,-7.096,0,0.245,0.00011,0.882,0.373,0.155,106.4,audio_features,19Sz4YTwVfcK0eFkrXc4ez,spotify:track:19Sz4YTwVfcK0eFkrXc4ez,https://api.spotify.com/v1/tracks/19Sz4YTwVfcK0eFkrXc4ez,https://api.spotify.com/v1/audio-analysis/19Sz4YTwVfcK0eFkrXc4ez,120760,4,Total Tyrant
3279,73RNZdU5XsjOI4EOmGcY3t,0.292,0.971,9,-5.702,1,0.117,0.000343,0.0602,0.105,0.54,104.656,audio_features,73RNZdU5XsjOI4EOmGcY3t,spotify:track:73RNZdU5XsjOI4EOmGcY3t,https://api.spotify.com/v1/tracks/73RNZdU5XsjOI4EOmGcY3t,https://api.spotify.com/v1/audio-analysis/73RNZdU5XsjOI4EOmGcY3t,245600,4,Old
3280,23yfHorubEBpEZcbrQVLO2,0.403,0.748,11,-6.603,0,0.0721,0.105,0.000213,0.352,0.462,98.847,audio_features,23yfHorubEBpEZcbrQVLO2,spotify:track:23yfHorubEBpEZcbrQVLO2,https://api.spotify.com/v1/tracks/23yfHorubEBpEZcbrQVLO2,https://api.spotify.com/v1/audio-analysis/23yfHorubEBpEZcbrQVLO2,279067,4,Black No. 1 (Edit)
3281,7FBrrW1h6Ey0He3rbb2EQ6,0.433,0.815,4,-10.124,0,0.047,6.63e-05,1.57e-05,0.105,0.488,86.319,audio_features,7FBrrW1h6Ey0He3rbb2EQ6,spotify:track:7FBrrW1h6Ey0He3rbb2EQ6,https://api.spotify.com/v1/tracks/7FBrrW1h6Ey0He3rbb2EQ6,https://api.spotify.com/v1/audio-analysis/7FBrrW1h6Ey0He3rbb2EQ6,265840,4,In Union We Stand
3282,2EXGh8omTuE9hlw2UCBJNz,0.335,0.982,4,-7.335,0,0.0963,2.82e-05,0.00542,0.0582,0.0496,122.413,audio_features,2EXGh8omTuE9hlw2UCBJNz,spotify:track:2EXGh8omTuE9hlw2UCBJNz,https://api.spotify.com/v1/tracks/2EXGh8omTuE9hlw2UCBJNz,https://api.spotify.com/v1/audio-analysis/2EXGh8omTuE9hlw2UCBJNz,310840,4,Turned Inside Out
3283,4qOMs3rwNKCZNc8xaVYMGX,0.309,0.745,7,-10.644,1,0.0607,0.278,0.542,0.0327,0.646,149.861,audio_features,4qOMs3rwNKCZNc8xaVYMGX,spotify:track:4qOMs3rwNKCZNc8xaVYMGX,https://api.spotify.com/v1/tracks/4qOMs3rwNKCZNc8xaVYMGX,https://api.spotify.com/v1/audio-analysis/4qOMs3rwNKCZNc8xaVYMGX,223053,4,Fuel to the Fire
3284,0fc9UMaXk4oYEXoTETLC5q,0.493,0.78,11,-10.656,1,0.0413,9.35e-06,0.101,0.128,0.484,121.244,audio_features,0fc9UMaXk4oYEXoTETLC5q,spotify:track:0fc9UMaXk4oYEXoTETLC5q,https://api.spotify.com/v1/tracks/0fc9UMaXk4oYEXoTETLC5q,https://api.spotify.com/v1/audio-analysis/0fc9UMaXk4oYEXoTETLC5q,405227,4,Fallen Idols
3285,1zWP0SktSV4Kr49mcT7dUN,0.668,0.979,5,-3.534,0,0.0809,0.00202,1e-05,0.364,0.434,118.011,audio_features,1zWP0SktSV4Kr49mcT7dUN,spotify:track:1zWP0SktSV4Kr49mcT7dUN,https://api.spotify.com/v1/tracks/1zWP0SktSV4Kr49mcT7dUN,https://api.spotify.com/v1/audio-analysis/1zWP0SktSV4Kr49mcT7dUN,224267,4,Sick Bubblegum - UK Radio Edit
3286,03H0GGHLD4kNElEV85vwd3,0.205,0.95,10,-8.498,0,0.131,1.93e-05,0.805,0.212,0.313,184.498,audio_features,03H0GGHLD4kNElEV85vwd3,spotify:track:03H0GGHLD4kNElEV85vwd3,https://api.spotify.com/v1/tracks/03H0GGHLD4kNElEV85vwd3,https://api.spotify.com/v1/audio-analysis/03H0GGHLD4kNElEV85vwd3,214213,4,Once Upon the Cross
3287,3fjZoxSrDcGgAloFD6TLo0,0.693,0.877,3,-4.262,0,0.0563,0.000996,6.89e-06,0.106,0.941,89.94,audio_features,3fjZoxSrDcGgAloFD6TLo0,spotify:track:3fjZoxSrDcGgAloFD6TLo0,https://api.spotify.com/v1/tracks/3fjZoxSrDcGgAloFD6TLo0,https://api.spotify.com/v1/audio-analysis/3fjZoxSrDcGgAloFD6TLo0,279213,4,Down with the Sickness
3288,2I2zqJjEbAVz2mUxDygHXB,0.141,0.924,11,-8.361,0,0.0839,0.00066,1.74e-05,0.35,0.357,203.974,audio_features,2I2zqJjEbAVz2mUxDygHXB,spotify:track:2I2zqJjEbAVz2mUxDygHXB,https://api.spotify.com/v1/tracks/2I2zqJjEbAVz2mUxDygHXB,https://api.spotify.com/v1/audio-analysis/2I2zqJjEbAVz2mUxDygHXB,169760,4,Motorhead
3289,57zLtZskxatLIJjyIizVUH,0.51,0.96,9,-9.551,1,0.0992,0.000148,4.57e-05,0.208,0.512,93.811,audio_features,57zLtZskxatLIJjyIizVUH,spotify:track:57zLtZskxatLIJjyIizVUH,https://api.spotify.com/v1/tracks/57zLtZskxatLIJjyIizVUH,https://api.spotify.com/v1/audio-analysis/57zLtZskxatLIJjyIizVUH,168600,4,Fucking Hostile
3290,1kQr6VcZsT3RoFl1ngdfx8,0.446,0.814,7,-9.566,1,0.0489,0.000206,0.711,0.294,0.487,80.231,audio_features,1kQr6VcZsT3RoFl1ngdfx8,spotify:track:1kQr6VcZsT3RoFl1ngdfx8,https://api.spotify.com/v1/tracks/1kQr6VcZsT3RoFl1ngdfx8,https://api.spotify.com/v1/audio-analysis/1kQr6VcZsT3RoFl1ngdfx8,194800,4,Freak Magnet
3291,6hDEK035jveLpR2keMRlpn,0.266,0.969,7,-6.567,1,0.103,2.58e-05,0.537,0.271,0.233,83.773,audio_features,6hDEK035jveLpR2keMRlpn,spotify:track:6hDEK035jveLpR2keMRlpn,https://api.spotify.com/v1/tracks/6hDEK035jveLpR2keMRlpn,https://api.spotify.com/v1/audio-analysis/6hDEK035jveLpR2keMRlpn,242893,4,Twisted Truth
3292,3yv31f44bKCHmOCEfWup8J,0.552,0.988,1,-2.555,0,0.0787,0.000107,0.309,0.846,0.618,139.941,audio_features,3yv31f44bKCHmOCEfWup8J,spotify:track:3yv31f44bKCHmOCEfWup8J,https://api.spotify.com/v1/tracks/3yv31f44bKCHmOCEfWup8J,https://api.spotify.com/v1/audio-analysis/3yv31f44bKCHmOCEfWup8J,229840,4,Absolute Zero
3293,03TbcdWmgnhktxFWopufVV,0.373,0.749,1,-13.613,1,0.0539,5.22e-06,0.00102,0.201,0.344,99.074,audio_features,03TbcdWmgnhktxFWopufVV,spotify:track:03TbcdWmgnhktxFWopufVV,https://api.spotify.com/v1/tracks/03TbcdWmgnhktxFWopufVV,https://api.spotify.com/v1/audio-analysis/03TbcdWmgnhktxFWopufVV,245160,4,Spit Your Guts
3294,6zSHbCOHnUBvpEdkYSydq3,0.221,0.91,2,-13.174,1,0.0824,5.16e-06,0.324,0.0565,0.313,98.333,audio_features,6zSHbCOHnUBvpEdkYSydq3,spotify:track:6zSHbCOHnUBvpEdkYSydq3,https://api.spotify.com/v1/tracks/6zSHbCOHnUBvpEdkYSydq3,https://api.spotify.com/v1/audio-analysis/6zSHbCOHnUBvpEdkYSydq3,340080,4,Dreams of Death
3295,3Bx5eGQTKWT0UqAJdHZOsl,0.566,0.955,3,-3.994,0,0.063,4.59e-05,0.000204,0.389,0.568,119.853,audio_features,3Bx5eGQTKWT0UqAJdHZOsl,spotify:track:3Bx5eGQTKWT0UqAJdHZOsl,https://api.spotify.com/v1/tracks/3Bx5eGQTKWT0UqAJdHZOsl,https://api.spotify.com/v1/audio-analysis/3Bx5eGQTKWT0UqAJdHZOsl,214400,4,Dead to Me
3296,6Pb3mawQPCvLgHz1SGiV6t,0.409,0.938,9,-10.415,0,0.0685,3.59e-05,0.0781,0.075,0.326,168.498,audio_features,6Pb3mawQPCvLgHz1SGiV6t,spotify:track:6Pb3mawQPCvLgHz1SGiV6t,https://api.spotify.com/v1/tracks/6Pb3mawQPCvLgHz1SGiV6t,https://api.spotify.com/v1/audio-analysis/6Pb3mawQPCvLgHz1SGiV6t,269707,4,Absolute Power
3297,6dhckPi3HQSiRZ6eo8k0QC,0.248,0.977,4,-5.309,0,0.0599,8.26e-05,0.00207,0.375,0.789,163.074,audio_features,6dhckPi3HQSiRZ6eo8k0QC,spotify:track:6dhckPi3HQSiRZ6eo8k0QC,https://api.spotify.com/v1/tracks/6dhckPi3HQSiRZ6eo8k0QC,https://api.spotify.com/v1/audio-analysis/6dhckPi3HQSiRZ6eo8k0QC,183800,4,Digging the Grave
3298,5Zfx7LVSTVPQbssmZcdfTK,0.447,0.886,1,-3.998,1,0.0666,0.000605,8.98e-05,0.0866,0.451,152.898,audio_features,5Zfx7LVSTVPQbssmZcdfTK,spotify:track:5Zfx7LVSTVPQbssmZcdfTK,https://api.spotify.com/v1/tracks/5Zfx7LVSTVPQbssmZcdfTK,https://api.spotify.com/v1/audio-analysis/5Zfx7LVSTVPQbssmZcdfTK,186587,4,When Heaven's Not Far Away
3299,6GrLdoronPDJTAhfEJiJJk,0.532,0.981,7,-3.705,1,0.132,3.46e-05,0.82,0.321,0.153,111.069,audio_features,6GrLdoronPDJTAhfEJiJJk,spotify:track:6GrLdoronPDJTAhfEJiJJk,https://api.spotify.com/v1/tracks/6GrLdoronPDJTAhfEJiJJk,https://api.spotify.com/v1/audio-analysis/6GrLdoronPDJTAhfEJiJJk,169933,4,Impact
3300,7F7t2rveSzSPi8AhICHy3f,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,audio_features,7F7t2rveSzSPi8AhICHy3f,spotify:track:7F7t2rveSzSPi8AhICHy3f,https://api.spotify.com/v1/tracks/7F7t2rveSzSPi8AhICHy3f,https://api.spotify.com/v1/audio-analysis/7F7t2rveSzSPi8AhICHy3f,330227,4,Electric Crown
3301,5tO9gqdiM2bVFSKX8C5qhq,0.405,0.995,2,-3.373,1,0.154,0.000194,0.00523,0.397,0.0639,108.389,audio_features,5tO9gqdiM2bVFSKX8C5qhq,spotify:track:5tO9gqdiM2bVFSKX8C5qhq,https://api.spotify.com/v1/tracks/5tO9gqdiM2bVFSKX8C5qhq,https://api.spotify.com/v1/audio-analysis/5tO9gqdiM2bVFSKX8C5qhq,210573,4,When a Man Dies a Woman
3302,0fFsQpUYQO6Ho6OTutbDQ3,0.586,0.925,0,-4.897,1,0.0786,0.00131,1.36e-05,0.0915,0.843,160.055,audio_features,0fFsQpUYQO6Ho6OTutbDQ3,spotify:track:0fFsQpUYQO6Ho6OTutbDQ3,https://api.spotify.com/v1/tracks/0fFsQpUYQO6Ho6OTutbDQ3,https://api.spotify.com/v1/audio-analysis/0fFsQpUYQO6Ho6OTutbDQ3,197973,4,Bloodwork
3303,5mZozIWuNNEzD1jirVche3,0.473,0.981,1,-5.07,1,0.13,1.4e-05,0.656,0.0756,0.321,130.283,audio_features,5mZozIWuNNEzD1jirVche3,spotify:track:5mZozIWuNNEzD1jirVche3,https://api.spotify.com/v1/tracks/5mZozIWuNNEzD1jirVche3,https://api.spotify.com/v1/audio-analysis/5mZozIWuNNEzD1jirVche3,193427,4,Explode
3304,5bZCnt6t39F5EhlCOZnCic,0.541,0.909,0,-5.114,1,0.0529,4.33e-06,0.588,0.79,0.398,125.076,audio_features,5bZCnt6t39F5EhlCOZnCic,spotify:track:5bZCnt6t39F5EhlCOZnCic,https://api.spotify.com/v1/tracks/5bZCnt6t39F5EhlCOZnCic,https://api.spotify.com/v1/audio-analysis/5bZCnt6t39F5EhlCOZnCic,292587,3,Jesus Built My Hotrod
3305,3qCedgIzkAhN1AX9A9rZbM,0.346,0.924,4,-6.934,1,0.107,0.0134,0.349,0.0783,0.369,142.644,audio_features,3qCedgIzkAhN1AX9A9rZbM,spotify:track:3qCedgIzkAhN1AX9A9rZbM,https://api.spotify.com/v1/tracks/3qCedgIzkAhN1AX9A9rZbM,https://api.spotify.com/v1/audio-analysis/3qCedgIzkAhN1AX9A9rZbM,424000,4,Bury Me In Smoke
3306,40KOli5BiHtNA7tj4Yc3BJ,0.159,0.766,2,-3.656,1,0.0597,5.56e-05,0.00818,0.344,0.443,132.111,audio_features,40KOli5BiHtNA7tj4Yc3BJ,spotify:track:40KOli5BiHtNA7tj4Yc3BJ,https://api.spotify.com/v1/tracks/40KOli5BiHtNA7tj4Yc3BJ,https://api.spotify.com/v1/audio-analysis/40KOli5BiHtNA7tj4Yc3BJ,220813,4,Japanese Freight Train
3307,3J29b927owmAS8R4gGZgzV,0.297,0.95,10,-8.78,0,0.0663,2.42e-05,0.852,0.192,0.531,108.673,audio_features,3J29b927owmAS8R4gGZgzV,spotify:track:3J29b927owmAS8R4gGZgzV,https://api.spotify.com/v1/tracks/3J29b927owmAS8R4gGZgzV,https://api.spotify.com/v1/audio-analysis/3J29b927owmAS8R4gGZgzV,221773,4,Bodily Corrupted
3308,3eR4E0SqaT4toOz0qLH3Ay,0.242,0.99,4,-3.725,0,0.219,1.42e-05,0.693,0.153,0.19,110.976,audio_features,3eR4E0SqaT4toOz0qLH3Ay,spotify:track:3eR4E0SqaT4toOz0qLH3Ay,https://api.spotify.com/v1/tracks/3eR4E0SqaT4toOz0qLH3Ay,https://api.spotify.com/v1/audio-analysis/3eR4E0SqaT4toOz0qLH3Ay,633600,4,The Ultra-Violence
3309,0uVf8B6g6CdfG06OX2geXV,0.468,0.946,8,-6.635,1,0.0772,1.65e-05,0.0155,0.0987,0.362,81.961,audio_features,0uVf8B6g6CdfG06OX2geXV,spotify:track:0uVf8B6g6CdfG06OX2geXV,https://api.spotify.com/v1/tracks/0uVf8B6g6CdfG06OX2geXV,https://api.spotify.com/v1/audio-analysis/0uVf8B6g6CdfG06OX2geXV,305533,4,Body Hammer
3310,1STV5Cuxn1vtmFm5KdFIca,0.615,0.665,2,-10.91,1,0.0317,0.0436,0,0.287,0.559,114.889,audio_features,1STV5Cuxn1vtmFm5KdFIca,spotify:track:1STV5Cuxn1vtmFm5KdFIca,https://api.spotify.com/v1/tracks/1STV5Cuxn1vtmFm5KdFIca,https://api.spotify.com/v1/audio-analysis/1STV5Cuxn1vtmFm5KdFIca,241000,4,Black Flag
3311,0hOKqy7Bwq1b7T0d0vSb0m,0.474,0.992,8,-4.073,1,0.0924,5.65e-05,0.0981,0.325,0.229,94.057,audio_features,0hOKqy7Bwq1b7T0d0vSb0m,spotify:track:0hOKqy7Bwq1b7T0d0vSb0m,https://api.spotify.com/v1/tracks/0hOKqy7Bwq1b7T0d0vSb0m,https://api.spotify.com/v1/audio-analysis/0hOKqy7Bwq1b7T0d0vSb0m,217467,4,Bliss
3312,6uwrwIVmAuc88by3WxZ1Js,0.563,0.942,5,-2.802,0,0.0505,0.000336,7.06e-05,0.115,0.732,75.005,audio_features,6uwrwIVmAuc88by3WxZ1Js,spotify:track:6uwrwIVmAuc88by3WxZ1Js,https://api.spotify.com/v1/tracks/6uwrwIVmAuc88by3WxZ1Js,https://api.spotify.com/v1/audio-analysis/6uwrwIVmAuc88by3WxZ1Js,257827,4,Blood Stained Valentine
3313,3xL65zaYcOnCsBEOwt2tUW,0.355,0.987,2,-7.415,1,0.205,1.5e-05,0.0518,0.0832,0.15,121.068,audio_features,3xL65zaYcOnCsBEOwt2tUW,spotify:track:3xL65zaYcOnCsBEOwt2tUW,https://api.spotify.com/v1/tracks/3xL65zaYcOnCsBEOwt2tUW,https://api.spotify.com/v1/audio-analysis/3xL65zaYcOnCsBEOwt2tUW,441107,4,Slaughter In the Vatican
3314,4CeHat6OODPdCWVEnuRInO,0.349,0.97,8,-5.563,1,0.108,3.54e-06,0.0331,0.15,0.391,95.93,audio_features,4CeHat6OODPdCWVEnuRInO,spotify:track:4CeHat6OODPdCWVEnuRInO,https://api.spotify.com/v1/tracks/4CeHat6OODPdCWVEnuRInO,https://api.spotify.com/v1/audio-analysis/4CeHat6OODPdCWVEnuRInO,251947,4,Power Thrashing Death
3315,4eH4F8SbDR7gMwDiSZCZwY,0.256,0.995,9,-3.516,1,0.137,9.2e-06,0.0115,0.0772,0.338,197.604,audio_features,4eH4F8SbDR7gMwDiSZCZwY,spotify:track:4eH4F8SbDR7gMwDiSZCZwY,https://api.spotify.com/v1/tracks/4eH4F8SbDR7gMwDiSZCZwY,https://api.spotify.com/v1/audio-analysis/4eH4F8SbDR7gMwDiSZCZwY,289840,4,The Hydra's Teeth
3316,5RUx17vjeF52fkNcXiZnIK,0.356,0.953,9,-3.556,0,0.225,0.000749,0.555,0.236,0.342,114.032,audio_features,5RUx17vjeF52fkNcXiZnIK,spotify:track:5RUx17vjeF52fkNcXiZnIK,https://api.spotify.com/v1/tracks/5RUx17vjeF52fkNcXiZnIK,https://api.spotify.com/v1/audio-analysis/5RUx17vjeF52fkNcXiZnIK,172400,3,Burn Waco
3317,1rXru7fVdQX1rwWj0z2c29,0.393,0.94,3,-10.468,0,0.0714,0.000736,0.00937,0.227,0.569,126.781,audio_features,1rXru7fVdQX1rwWj0z2c29,spotify:track:1rXru7fVdQX1rwWj0z2c29,https://api.spotify.com/v1/tracks/1rXru7fVdQX1rwWj0z2c29,https://api.spotify.com/v1/audio-analysis/1rXru7fVdQX1rwWj0z2c29,288600,4,Red Sharks
3318,6MH8iBfUy9AKQnIYLIEQLd,0.369,0.884,4,-5.816,0,0.0606,6.39e-05,0.036,0.1,0.376,104.881,audio_features,6MH8iBfUy9AKQnIYLIEQLd,spotify:track:6MH8iBfUy9AKQnIYLIEQLd,https://api.spotify.com/v1/tracks/6MH8iBfUy9AKQnIYLIEQLd,https://api.spotify.com/v1/audio-analysis/6MH8iBfUy9AKQnIYLIEQLd,224840,4,Damned If I Do
3319,3c2CuSfPW5fygavH4iBIAz,0.598,0.954,2,-4.86,1,0.0801,0.00951,2.86e-05,0.127,0.235,100.98,audio_features,3c2CuSfPW5fygavH4iBIAz,spotify:track:3c2CuSfPW5fygavH4iBIAz,https://api.spotify.com/v1/tracks/3c2CuSfPW5fygavH4iBIAz,https://api.spotify.com/v1/audio-analysis/3c2CuSfPW5fygavH4iBIAz,311987,4,Jumpdafuckup
3320,7mpSkoPNkGIXgEzooPVfPI,0.2,0.994,9,-5.127,1,0.239,0.00361,0.548,0.229,0.0348,115.551,audio_features,7mpSkoPNkGIXgEzooPVfPI,spotify:track:7mpSkoPNkGIXgEzooPVfPI,https://api.spotify.com/v1/tracks/7mpSkoPNkGIXgEzooPVfPI,https://api.spotify.com/v1/audio-analysis/7mpSkoPNkGIXgEzooPVfPI,301627,4,World Circus
3321,4JWJIsybRJ6KAchkcn0MDv,0.382,0.979,1,-6.113,0,0.0623,0.000213,0.00328,0.17,0.122,101.784,audio_features,4JWJIsybRJ6KAchkcn0MDv,spotify:track:4JWJIsybRJ6KAchkcn0MDv,https://api.spotify.com/v1/tracks/4JWJIsybRJ6KAchkcn0MDv,https://api.spotify.com/v1/audio-analysis/4JWJIsybRJ6KAchkcn0MDv,300747,4,Alison Hell
3322,5RSSlQcainzuODIydU28sb,0.343,0.988,5,-2.487,1,0.126,6.52e-06,6.94e-06,0.0614,0.144,112.453,audio_features,5RSSlQcainzuODIydU28sb,spotify:track:5RSSlQcainzuODIydU28sb,https://api.spotify.com/v1/tracks/5RSSlQcainzuODIydU28sb,https://api.spotify.com/v1/audio-analysis/5RSSlQcainzuODIydU28sb,220000,4,Hellbound
3323,3vwmQQr8Xv0ttQC8MhNKZ0,0.497,0.947,0,-8.802,1,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,audio_features,3vwmQQr8Xv0ttQC8MhNKZ0,spotify:track:3vwmQQr8Xv0ttQC8MhNKZ0,https://api.spotify.com/v1/tracks/3vwmQQr8Xv0ttQC8MhNKZ0,https://api.spotify.com/v1/audio-analysis/3vwmQQr8Xv0ttQC8MhNKZ0,217907,4,Green Machine
3324,5LBK8JQ5tSxbMXj6ODjKnG,0.461,0.954,11,-9.277,0,0.0598,0.000597,0.000518,0.104,0.213,151.008,audio_features,5LBK8JQ5tSxbMXj6ODjKnG,spotify:track:5LBK8JQ5tSxbMXj6ODjKnG,https://api.spotify.com/v1/tracks/5LBK8JQ5tSxbMXj6ODjKnG,https://api.spotify.com/v1/audio-analysis/5LBK8JQ5tSxbMXj6ODjKnG,146533,4,Month of Sundays
